MATCH_ID,SEASON_ID,GROUP_ROUND_NO,SQUAD_NAME,PERIOD,Diff.Qtr.Points,QtrWL,BALL_UP_CLEARANCE,BALL_UP_FIRST_POSSESSION,BALL_UP_HITOUT,BEHIND,BU_HITOUT_TO_ADVANTAGE,CB_ABSENT,CB_ATTEND,CB_FIRST_POSSESSION,CB_HITOUT_TO_ADVANTAGE,CENTRE_BOUNCE_CLEARANCE,CENTRE_BOUNCE_HITOUT,CLEARANCE,CONTESTED_MARK,CONTESTED_MARK_FROM_OPP,CONTESTED_POSSESSION,CONTESTED_POSSESSION_POST,CONTESTED_POSSESSION_PRE,CONTEST_DEFENDER,CONTEST_DEF_LOSE,CONTEST_DEF_LOSE_PCNT,CONTEST_DEF_NEUTRAL,CONTEST_DEF_NEUTRAL_PCNT,CONTEST_DEF_WIN,CONTEST_DEF_WIN_PCNT,CONTEST_TARGET,CONTEST_TARG_LOSE,CONTEST_TARG_LOSE_PCNT,CONTEST_TARG_NEUTRAL,CONTEST_TARG_NEUTRAL_PCNT,CONTEST_TARG_WIN,CONTEST_TARG_WIN_PCNT,CRUMB,DISPOSAL,EFFECTIVE_DISPOSAL,EFFECTIVE_HANDBALL,EFFECTIVE_KICK,FIRST_POSSESSION,FREE_AGAINST,FREE_FOR,GOAL,GROUND_BALL_GET,GROUND_BALL_GET_POST,GROUND_BALL_GET_PRE,HANDBALL,HANDBALL_GAIN_METRES,HARD_BALL_GET,HARD_BALL_GET_POST,HARD_BALL_GET_PRE,HITOUT,HIT_OUT_TO_ADVANTAGE,IN50_KICK,IN50_KICK_LOSE,IN50_KICK_MARK,IN50_KICK_RETAIN,IN50_KICK_RET_RATE,IN50_TARGET,IN50_TARGET_PLAY_RET,IN50_TARGET_PLAY_SCORE,IN50_TARGET_TEAM_RET,IN50_TARGET_TEAM_SCORE,INSIDE_50,INTERCEPT,INTERCEPT_CM,INTERCEPT_FREE,INTERCEPT_GATHER,INTERCEPT_GBG,INTERCEPT_HBG,INTERCEPT_LBG,INTERCEPT_MARK,INTERCEPT_OOFKI,INTERCEPT_OTHER,INTERCEPT_UM,KICK,KICK_BACKWARDS,KICK_EFFICIENCY_PCNT,KICK_GAIN_METRES,KICK_HANDBALL_RATIO,KICK_IN_SELF,KNOCK_ON,LONG_DOWN_LINE_KICK,LONG_DOWN_LINE_LOSE,LONG_DOWN_LINE_LOSE_RATE,LONG_DOWN_LINE_RET,LONG_DOWN_LINE_RET_RATE,LONG_DOWN_LINE_SCORE,LONG_DOWN_LINE_SCORE_RATE,LONG_DOWN_LINE_STOP,LONG_DOWN_LINE_STOP_RATE,LONG_KICK,LOOSE_BALL_GET,LOOSE_BALL_GET_POST,LOOSE_BALL_GET_PRE,MARK,MARK_FROM_OPPO_KICK,MARK_ON_LEAD,MARK_PLAY_ON,MARK_PLAY_ON_PCNT,METRES_GAINED_EFF,MISSED_SHOT,PLAYER_PRESSURE_ACT,PLY_ATTEMPTED_TACKLE,PLY_INEFFECTIVE_TACKLE,PLY_PRESS_PTS,PLY_PRESS_PTS_POST,PLY_PRESS_PTS_PRE,PLY_PRES_IMP_CHASING,PLY_PRES_IMP_CLOSING,PLY_PRES_IMP_CORRALLING,POINTS,RATING,REBOUND_50,RECEIVE_HANDBALL,SCOREBOARD_IMPACT,SCORE_ASSIST,SCORE_INVOLVEMENT,SCORE_LAUNCH,SHORT_KICK,SHOT_AT_GOAL,SMOTHER,SPOIL,SWITCH_COMPLETE,SWITCH_IN50,SWITCH_IN50_RATE,SWITCH_SCORE,SWITCH_SCORE_RATE,TACKLE,THROW_IN_CLEARANCE,THROW_IN_FIRST_POSSESSION,THROW_IN_HITOUT,TIME_IN_POSS_OPP_SQUAD,TIME_IN_POSS_RATE,TIME_IN_POSS_SQUAD,TI_HITOUT_TO_ADVANTAGE,TOTAL_GAINED_METRES,TURNOVER,TURNOVER_FORCED,TURNOVER_FORCED_PTS,UNCONTESTED_MARK,UNCONTESTED_MARK_FROM_OPP,UNCONTESTED_POSSESSION
120390301,2023,27,Collingwood,1,11,Win,6,5,5,2,1,57,12,2,1,2,3,10,1,0,35,19,16,2,1,0.5,1,0.5,0,0,2,1,0.5,1,0.5,0,0,9,90,59,19,40,11,3,5,2,23,13,10,28,24.6,6,3,3,11,3,11,4,2,3,0.272727272727273,5,2,2,2,2,12,17,0,3,0,8,1,7,3,0,3,3,62,0,0.645161290322581,1476.3,2.21428571428571,3,4,3,1,0.333333333333333,2,0.666666666666667,0,0,0,0,15,17,10,7,26,4,3,2,0.0769230769230769,964,1,91,30,3,210.6,141.6,69,2,28,33,14,45,10,18,22,3,13,4,23,5,3,5,1,1,1,0,0,25,2,4,3,478,0.475565280816922,652,1,1503.5,17,8,1,25,4,51
120390301,2023,27,Collingwood,2,-21,Loss,3,4,2,4,2,95,20,1,0,2,3,8,2,2,27,17,10,2,1,0.5,1,0.5,0,0,3,3,1,0,0,0,0,3,79,59,24,35,8,4,2,0,19,13,6,27,38.5,4,1,3,8,3,10,2,1,7,0.7,6,1,1,4,1,10,19,2,2,1,7,0,7,8,1,0,6,52,4,0.673076923076923,1321.9,1.92592592592593,1,0,3,2,0.666666666666667,0,0,0,0,1,0.333333333333333,15,16,12,4,29,8,3,8,0.275862068965517,914,1,69,20,4,151.05,127.35,23.7,1,21,29,4,36.1,10,23,7,3,21,4,20,5,2,12,3,1,0.333333333333333,1,0.333333333333333,14,3,3,3,593,0.371927042030135,469,1,1351.8,19,14,1,27,6,51
120390301,2023,27,Collingwood,3,14,Win,5,7,5,1,5,152,32,3,2,5,5,14,4,1,41,24,17,3,1,0.333333333333333,2,0.666666666666667,0,0,5,1,0.2,1,0.2,3,0.6,9,92,59,28,31,13,2,2,5,27,18,9,40,148.4,9,6,3,14,9,12,5,3,6,0.5,10,4,3,5,5,14,21,1,1,3,11,4,7,4,1,1,3,52,0,0.596153846153846,1694.4,1.3,5,2,2,0,0,2,1,0,0,0,0,17,19,12,7,17,4,0,7,0.411764705882353,1149,0,106,24,7,224.25,191.25,33,7,37,40,31,74,11,28,56,5,20,6,14,6,2,12,0,0,0,0,0,15,4,3,4,507,0.426447574334898,545,2,1844.4,25,21,24,13,3,48
120390301,2023,27,Collingwood,4,-3,Loss,4,5,6,2,0,76,16,2,1,2,2,12,4,1,37,25,12,4,0,0,3,0.75,1,0.25,9,6,0.666666666666667,1,0.111111111111111,2,0.222222222222222,5,95,72,30,42,14,3,3,1,29,19,10,38,137.4,6,3,3,12,2,16,12,1,3,0.1875,7,1,1,1,1,16,21,1,1,0,11,2,9,7,0,2,6,57,5,0.736842105263158,1400.4,1.5,0,1,6,1,0.166666666666667,4,0.666666666666667,0,0,1,0.166666666666667,22,23,16,7,26,7,1,3,0.115384615384615,1112,1,87,23,6,183.3,147.15,36.15,2,26,39,9,54.3,8,29,14,1,15,4,18,4,1,10,0,0,0,0,0,14,6,7,4,446,0.447286821705426,577,1,1555.4,22,18,8,22,6,58
120390301,2023,27,GWS GIANTS,1,-11,Loss,3,8,6,3,3,57,12,1,0,1,0,5,4,0,37,24,13,2,0,0,1,0.5,1,0.5,2,0,0,1,0.5,1,0.5,6,86,57,24,33,9,5,3,0,26,18,8,33,28.7,10,4,6,6,3,8,3,1,2,0.25,5,2,1,2,2,10,17,0,0,1,12,2,10,4,0,0,4,53,3,0.622641509433962,1377.2,1.60606060606061,2,0,6,4,0.666666666666667,2,0.333333333333333,0,0,0,0,14,17,14,3,25,4,1,9,0.36,846,0,76,30,7,173.85,121.35,52.5,0,18,33,3,29.8,10,23,5,2,21,3,18,3,1,11,1,1,1,1,1,18,1,0,0,652,0.348650619985412,478,0,1411.1,16,13,2,21,4,47
120390301,2023,27,GWS GIANTS,2,21,Win,3,2,2,1,1,95,20,4,0,3,0,7,6,3,34,27,7,3,0,0,0,0,3,1,2,0,0,1,0.5,1,0.5,11,82,54,17,37,7,2,4,4,20,17,3,23,42.6,10,7,3,7,2,12,3,3,7,0.583333333333333,4,2,2,3,3,14,19,3,3,1,7,5,2,7,1,0,4,59,2,0.627118644067797,1619.2,2.56521739130435,3,1,3,2,0.666666666666667,1,0.333333333333333,0,0,0,0,16,11,10,1,26,7,2,6,0.230769230769231,1110,2,59,17,6,123,95.1,27.9,3,10,30,25,53.1,10,17,50,5,24,5,21,7,1,6,1,1,1,1,1,10,1,1,5,469,0.470261697065821,593,1,1655.1,19,14,19,20,4,42
120390301,2023,27,GWS GIANTS,3,-14,Loss,3,2,4,3,1,152,32,5,0,2,1,8,4,3,46,35,11,5,3,0.6,1,0.2,1,0.2,3,0,0,2,0.666666666666667,1,0.333333333333333,9,114,77,43,34,11,2,2,2,36,27,9,50,111.6,12,6,6,6,1,13,3,2,10,0.769230769230769,8,2,0,5,2,14,25,3,0,1,15,4,11,6,0,3,3,64,3,0.53125,1668.5,1.28,1,4,1,0,0,0,0,0,0,1,1,13,25,21,4,21,6,0,8,0.380952380952381,980,3,84,25,6,182.7,129.6,53.1,5,28,31,17,64.1,9,42,22,2,29,7,20,8,5,9,2,1,0.5,0,0,14,3,4,1,545,0.396713615023474,507,0,1789.4,21,25,10,17,3,66
120390301,2023,27,GWS GIANTS,4,3,Win,3,5,5,0,1,76,16,2,0,2,0,6,2,1,37,29,8,9,2,0.222222222222222,1,0.111111111111111,6,0.666666666666667,4,1,0.25,3,0.75,0,0,15,95,64,37,27,9,3,3,2,31,25,6,48,114.5,10,9,1,9,1,9,6,2,3,0.333333333333333,4,2,2,3,2,10,22,1,2,0,19,7,12,1,0,0,0,47,1,0.574468085106383,1374.9,0.979166666666667,2,2,4,1,0.25,3,0.75,0,0,0,0,13,21,16,5,17,1,1,5,0.294117647058824,831,1,84,31,8,194.55,141.6,52.95,4,25,29,12,50.5,15,36,24,2,12,2,14,3,2,14,0,0,0,0,0,18,1,2,4,577,0.345736434108527,446,0,1506.4,21,16,0,15,0,56
120390302,2023,27,Brisbane Lions,1,-23,Loss,2,4,3,1,0,133,28,3,0,1,1,12,3,3,41,26,15,4,2,0.5,0,0,2,0.5,1,1,1,0,0,0,0,10,90,57,32,25,15,4,5,1,30,20,10,44,185.8,15,6,9,10,2,10,5,1,2,0.2,3,1,1,1,1,11,21,3,2,1,11,4,7,6,0,1,3,46,0,0.543478260869565,1325.9,1.04545454545455,1,2,3,2,0.666666666666667,1,0.333333333333333,0,0,0,0,14,17,14,3,15,6,1,3,0.2,873,0,82,18,5,162.15,108.75,53.4,5,18,42,8,49.3,17,30,13,1,9,3,11,2,3,16,0,0,0,0,0,12,9,8,6,560,0.356112376613516,469,2,1521.2,23,17,0,12,3,48
120390302,2023,27,Brisbane Lions,2,26,Win,5,7,3,2,2,133,28,6,2,5,5,11,3,0,37,23,14,1,0,0,1,1,0,0,3,1,0.333333333333333,1,0.333333333333333,1,0.333333333333333,9,96,68,27,41,15,5,4,5,25,17,8,33,93.4,8,4,4,10,5,17,8,4,8,0.470588235294118,7,4,3,4,4,20,19,0,1,1,12,2,10,4,1,0,4,63,3,0.650793650793651,1669,1.90909090909091,2,1,2,1,0.5,1,0.5,0,0,0,0,14,19,13,6,27,4,2,7,0.259259259259259,1057,2,64,23,7,147.75,115.65,32.1,2,16,25,34,67.2,7,26,58,6,34,9,26,9,6,11,1,0,0,0,0,14,1,2,2,495,0.467799009200283,661,1,1800.2,23,14,14,24,4,55
120390302,2023,27,Brisbane Lions,3,17,Win,5,5,3,3,0,76,16,2,0,2,0,9,1,0,32,19,13,3,2,0.666666666666667,1,0.333333333333333,0,0,2,2,1,0,0,0,0,2,87,61,12,49,10,3,3,3,25,16,9,20,-5.5,9,7,2,11,2,15,6,2,4,0.266666666666667,10,3,1,3,2,19,20,0,1,1,10,4,6,6,2,0,6,67,3,0.73134328358209,1617.5,3.35,2,3,6,2,0.333333333333333,2,0.333333333333333,1,0.166666666666667,2,0.333333333333333,16,16,9,7,37,6,3,11,0.297297297297297,1241,2,60,22,6,138.6,92.4,46.2,1,17,23,21,51.2,10,9,35,4,20,6,33,8,4,9,1,1,1,0,0,13,2,3,8,446,0.45171102661597,594,2,1651.7,17,16,1,36,6,53
120390302,2023,27,Brisbane Lions,4,-4,Loss,3,4,4,3,3,114,24,4,2,4,4,12,2,2,30,16,14,5,1,0.2,3,0.6,1,0.2,3,1,0.333333333333333,2,0.666666666666667,0,0,5,66,42,8,34,12,3,5,2,16,9,7,12,75.2,5,0,5,10,5,11,4,2,6,0.545454545454545,8,3,3,5,3,13,14,2,2,1,6,0,6,4,0,1,2,54,2,0.62962962962963,1364.7,4.5,2,2,5,0,0,4,0.8,2,0.4,1,0.2,15,12,9,3,25,4,1,3,0.12,859,0,57,21,2,119.7,84.9,34.8,0,10,31,16,42.3,9,8,29,4,22,6,19,5,1,9,1,0,0,0,0,14,5,4,2,504,0.419733750978857,536,0,1441.5,16,8,8,23,2,35
120390302,2023,27,Carlton,1,23,Win,5,3,3,1,0,133,28,4,0,5,3,11,5,1,43,27,16,1,0,0,0,0,1,1,4,2,0.5,0,0,2,0.5,8,94,76,33,43,10,5,4,5,32,19,13,37,50,12,2,10,12,0,16,10,2,4,0.25,3,2,2,2,2,22,23,1,3,1,11,2,9,7,0,1,6,57,0,0.754385964912281,1970.5,1.54054054054054,2,2,6,2,0.333333333333333,4,0.666666666666667,1,0.166666666666667,0,0,30,23,17,6,18,7,3,3,0.166666666666667,1746,1,88,31,9,198.9,128.7,70.2,1,23,37,31,76.2,10,30,49,3,18,6,13,7,2,8,0,0,0,0,0,18,1,3,6,469,0.425208807896735,560,0,2020.1,21,18,18,13,6,51
120390302,2023,27,Carlton,2,-26,Loss,3,3,4,1,3,133,28,1,0,1,2,5,4,3,30,22,8,3,1,0.333333333333333,1,0.333333333333333,1,0.333333333333333,1,0,0,1,1,0,0,3,77,59,27,32,6,4,5,1,18,13,5,33,64.2,3,2,1,6,3,7,4,0,2,0.285714285714286,3,0,0,0,0,8,23,3,2,1,8,1,7,8,2,2,5,44,2,0.727272727272727,1373.5,1.33333333333333,4,4,9,4,0.444444444444444,3,0.333333333333333,1,0.111111111111111,2,0.222222222222222,24,15,11,4,18,8,0,2,0.111111111111111,1174,0,77,20,3,152.85,96.6,56.25,6,17,38,8,43.4,14,24,13,1,9,3,8,2,2,3,0,0,0,0,0,13,1,2,0,661,0.35031847133758,495,0,1462.7,19,19,2,14,5,44
120390302,2023,27,Carlton,3,-17,Loss,3,3,4,2,1,76,16,2,0,2,0,8,5,2,35,22,13,2,0,0,0,0,2,1,3,0,0,1,0.333333333333333,2,0.666666666666667,4,74,45,24,21,10,3,3,0,25,16,9,30,42.4,10,6,4,5,1,6,3,0,3,0.5,4,2,0,3,1,10,17,2,0,1,10,1,9,6,0,0,4,44,0,0.477272727272727,1477.4,1.46666666666667,3,0,5,1,0.2,3,0.6,1,0.2,1,0.2,16,16,10,6,15,6,2,3,0.2,790,4,53,22,2,119.25,66.9,52.35,4,13,20,4,31.8,15,23,3,1,14,4,4,6,2,9,1,0,0,0,0,14,3,5,1,594,0.339163498098859,446,0,1520.1,20,9,2,10,4,37
120390302,2023,27,Carlton,4,4,Win,3,3,3,2,1,114,24,1,1,1,2,6,5,1,27,18,9,3,0,0,2,0.666666666666667,1,0.333333333333333,5,1,0.2,3,0.6,1,0.2,3,83,65,29,36,9,5,3,3,17,11,6,34,88.1,4,3,1,10,3,11,5,3,4,0.363636363636364,10,4,4,4,4,12,16,1,1,0,7,2,5,8,0,0,7,49,2,0.73469387755102,1450,1.44117647058824,3,1,3,1,0.333333333333333,2,0.666666666666667,1,0.333333333333333,0,0,22,13,8,5,29,8,0,6,0.206896551724138,1212,0,44,18,1,99.45,62.85,36.6,0,8,21,20,44.2,11,27,40,5,23,5,14,5,2,8,1,0,0,0,0,14,2,5,5,536,0.394675019577134,504,1,1548.9,14,16,13,24,7,54
120390401,2023,28,Brisbane Lions,1,-10,Loss,5,7,8,0,2,133,28,4,1,3,2,10,0,0,27,13,14,4,0,0,3,0.75,1,0.25,1,0,0,1,1,0,0,6,84,63,21,42,14,4,6,3,16,11,5,27,4,5,2,3,12,4,4,1,0,1,0.25,2,1,0,1,0,7,12,0,0,0,6,1,5,6,0,0,6,57,3,0.736842105263158,1461.1,2.11111111111111,4,0,5,3,0.6,2,0.4,0,0,0,0,15,13,9,4,26,6,0,6,0.230769230769231,1045,1,71,20,4,148.8,90.15,58.65,1,19,34,18,47,15,18,36,3,7,3,26,4,3,6,3,0,0,0,0,13,2,3,2,603,0.375886524822695,530,1,1464.3,14,12,6,26,6,50
120390401,2023,28,Brisbane Lions,2,4,Win,5,4,3,3,0,209,44,5,2,5,3,14,2,1,35,17,18,4,1,0.25,2,0.5,1,0.25,2,0,0,2,1,0,0,6,78,57,23,34,13,6,5,6,25,13,12,28,47,10,4,6,7,2,11,6,1,4,0.363636363636364,4,2,1,2,2,16,10,1,2,1,6,2,4,1,0,0,0,50,3,0.68,1625.8,1.78571428571429,4,0,2,1,0.5,1,0.5,1,0.5,0,0,18,16,9,7,15,1,1,5,0.333333333333333,1120,0,92,30,9,210,132.6,77.4,1,29,35,39,71.7,9,22,71,7,28,9,16,9,3,13,1,0,0,0,0,18,4,4,1,567,0.343059936908517,435,0,1668.6,15,8,18,13,0,38
120390401,2023,28,Brisbane Lions,3,2,Win,4,2,4,2,0,76,16,4,1,3,2,9,3,0,25,14,11,3,1,0.333333333333333,2,0.666666666666667,0,0,3,0,0,0,0,3,1,5,72,50,14,36,10,2,4,2,13,7,6,20,81.1,7,1,6,8,2,5,1,2,3,0.6,3,2,2,2,2,9,11,0,1,0,5,1,4,1,2,2,1,52,3,0.692307692307692,1296.9,2.6,5,3,3,1,0.333333333333333,1,0.333333333333333,1,0.333333333333333,1,0.333333333333333,12,8,6,2,29,2,2,4,0.137931034482759,887,0,52,17,2,112.5,82.35,30.15,6,12,20,14,34.9,9,14,21,2,17,4,24,4,1,6,3,1,0.333333333333333,1,0.333333333333333,12,2,4,2,603,0.391143911439114,530,1,1384.9,14,6,6,26,2,44
120390401,2023,28,Brisbane Lions,4,0,Draw,3,3,3,3,0,95,20,3,0,3,0,11,3,2,35,22,13,5,0,0,2,0.4,3,0.6,3,1,0.333333333333333,1,0.333333333333333,1,0.333333333333333,6,74,52,22,30,10,4,7,2,22,14,8,28,124,6,3,3,5,0,7,3,1,3,0.428571428571429,4,2,2,3,2,11,16,2,4,0,8,1,7,4,0,0,2,46,1,0.652173913043478,1438.7,1.64285714285714,2,3,2,0,0,1,0.5,0,0,1,0.5,14,17,11,6,19,4,2,8,0.421052631578947,975,0,64,18,6,136.65,84.3,52.35,4,17,27,15,48.1,11,21,24,4,21,5,16,5,3,10,1,0,0,0,0,10,5,4,2,641,0.328916601714731,422,0,1557,17,4,1,16,2,41
120390401,2023,28,Collingwood,1,10,Win,6,6,6,4,2,133,28,2,0,3,3,13,3,0,30,15,15,1,0,0,1,1,0,0,4,1,0.25,3,0.75,0,0,5,81,63,25,38,12,6,4,4,21,10,11,28,1.6,4,2,2,11,2,13,6,1,4,0.307692307692308,6,2,1,3,2,19,14,0,2,2,7,1,6,2,1,0,2,53,2,0.716981132075472,1635,1.89285714285714,0,2,4,2,0.5,2,0.5,0,0,0,0,16,17,8,9,21,2,3,4,0.19047619047619,1274,0,73,25,3,165.6,91.5,74.1,1,23,28,28,60.5,4,25,48,5,31,8,21,8,1,6,0,0,0,0,0,18,4,4,2,530,0.427659574468085,603,0,1685.8,12,7,8,18,2,52
120390401,2023,28,Collingwood,2,-4,Loss,3,4,4,2,0,209,44,6,2,5,8,11,1,0,37,21,16,2,0,0,2,1,0,0,4,1,0.25,2,0.5,1,0.25,7,94,72,41,31,13,5,6,5,25,15,10,45,50.5,8,2,6,17,3,10,0,4,8,0.8,8,6,5,6,7,14,15,0,2,0,10,1,9,2,0,1,2,49,0,0.63265306122449,1498.9,1.08888888888889,3,4,2,1,0.5,0,0,0,0,1,0.5,13,18,13,5,16,2,2,5,0.3125,1054,3,66,23,4,148.2,99.6,48.6,2,19,26,35,67.9,10,40,58,6,40,10,18,10,2,5,0,0,0,0,0,15,3,3,5,435,0.447160883280757,567,1,1580.5,10,11,8,15,2,59
120390401,2023,28,Collingwood,3,-2,Loss,4,7,6,5,4,76,16,0,0,1,1,7,1,0,23,14,9,3,3,1,0,0,0,0,3,0,0,2,0.666666666666667,1,0.333333333333333,1,70,49,14,35,8,4,2,1,13,7,6,19,102,3,1,2,9,4,10,2,3,5,0.5,9,4,2,5,4,10,14,0,0,1,3,0,3,6,1,3,6,51,2,0.686274509803922,1324.7,2.68421052631579,2,5,4,1,0.25,3,0.75,3,0.75,0,0,12,11,6,5,26,6,3,3,0.115384615384615,967,2,61,23,2,145.35,86.55,58.8,1,15,23,12,33.9,7,12,20,4,29,7,21,8,1,7,1,1,1,0,0,20,2,1,2,530,0.445018450184502,603,0,1421.5,11,13,10,25,6,43
120390401,2023,28,Collingwood,4,0,Draw,5,6,6,2,1,95,20,1,1,1,4,7,4,3,32,20,12,3,1,0.333333333333333,1,0.333333333333333,1,0.333333333333333,5,3,0.6,2,0.4,0,0,6,95,74,24,50,10,7,4,2,19,14,5,29,35.1,3,1,2,13,3,11,8,1,1,0.0909090909090909,4,1,1,2,2,14,17,3,1,0,10,1,9,5,1,0,2,66,5,0.757575757575758,1427.3,2.27586206896552,3,3,5,0,0,4,0.8,0,0,1,0.2,19,16,13,3,32,5,3,3,0.09375,1144,0,69,33,6,171.45,106.2,65.25,1,21,21,15,47.8,9,23,22,3,15,4,29,4,1,11,1,1,1,0,0,20,1,3,3,422,0.499610288386594,641,1,1523.4,16,14,13,28,2,59
149627043,2024,0,Melbourne,1,-9,Loss,4,7,6,5,2,95,20,3,2,3,2,9,1,1,38,25,13,2,0,0,1,0.5,1,0.5,1,0,0,1,1,0,0,8,90,61,30,31,13,5,6,1,27,21,6,36,38.4,15,9,6,9,4,10,2,2,6,0.6,2,2,2,2,2,12,21,1,3,0,13,5,8,4,0,1,3,54,2,0.574074074074074,1249.7,1.5,3,0,1,0,0,0,0,0,0,1,1,12,14,12,2,19,4,1,4,0.210526315789474,747,1,67,34,5,168.6,116.7,51.9,2,13,23,12,50,12,30,15,4,25,7,19,7,3,8,2,1,0.5,1,0.5,24,2,3,1,554,0.336999214454046,429,0,1291.7,17,13,1,18,3,53
149627043,2024,0,Melbourne,2,2,Win,1,1,0,2,0,38,8,1,0,0,1,9,1,1,42,27,15,0,0,,0,,0,,2,2,1,0,0,0,0,10,113,86,43,43,14,4,7,1,32,22,10,52,110,6,4,2,7,2,12,6,1,4,0.333333333333333,7,2,0,2,0,17,27,1,4,1,16,2,14,5,0,1,4,61,3,0.704918032786885,1463.6,1.17307692307692,0,2,5,1,0.2,3,0.6,0,0,1,0.2,16,26,18,8,24,5,0,4,0.166666666666667,1051,1,79,20,4,165.75,137.55,28.2,3,23,35,8,58.1,14,42,15,2,8,3,27,4,2,11,1,1,1,0,0,14,8,12,6,482,0.465942028985507,643,2,1586.3,22,22,6,23,4,74
149627043,2024,0,Melbourne,3,5,Win,2,2,1,0,0,171,36,3,0,4,2,7,0,0,32,20,12,3,1,0.333333333333333,2,0.666666666666667,0,0,1,0,0,0,0,1,1,7,80,57,27,30,9,9,6,5,23,14,9,35,25.6,9,3,6,8,1,9,4,1,5,0.555555555555556,7,3,2,4,3,11,15,0,4,0,7,0,7,2,0,2,2,45,1,0.666666666666667,1319.9,1.28571428571429,6,2,4,2,0.5,1,0.25,0,0,1,0.25,15,14,11,3,11,2,2,0,0,1021,1,86,31,6,196.65,127.35,69.3,3,25,32,30,52.4,12,27,48,3,9,5,14,6,3,5,3,1,0.333333333333333,0,0,20,1,4,5,678,0.295454545454545,403,1,1367.8,17,12,12,11,2,43
149627043,2024,0,Melbourne,4,-20,Loss,1,1,3,1,0,152,32,6,1,5,5,9,1,1,33,20,13,5,1,0.2,3,0.6,1,0.2,3,2,0.666666666666667,0,0,1,0.333333333333333,8,70,47,21,26,11,3,5,2,27,16,11,25,-24.6,6,4,2,14,2,9,4,0,4,0.444444444444444,5,0,0,2,2,11,15,1,0,0,10,1,9,3,1,1,2,45,0,0.577777777777778,1298.1,1.8,3,2,2,2,1,0,0,0,0,0,0,15,21,12,9,9,3,0,1,0.111111111111111,809,1,66,11,2,122.85,86.4,36.45,6,18,33,14,43.3,14,21,20,2,15,4,9,4,3,12,0,0,0,0,0,7,3,4,6,606,0.349450549450549,477,1,1281.7,19,10,7,8,2,36
149627043,2024,0,Sydney Swans,1,9,Win,3,3,6,0,0,95,20,2,1,2,2,9,1,1,25,15,10,1,0,0,1,1,0,0,2,1,0.5,1,0.5,0,0,3,80,61,17,44,8,6,5,3,16,9,7,20,28.2,4,1,3,12,2,15,9,2,6,0.4,7,3,1,3,1,15,17,1,3,0,7,1,6,6,0,1,5,60,3,0.733333333333333,1528.4,3,6,1,2,0,0,2,1,1,0.5,0,0,16,13,8,5,35,6,2,8,0.228571428571429,1161,2,81,32,7,196.35,146.55,49.8,3,28,23,21,57.8,11,16,30,2,12,4,28,5,4,7,1,0,0,0,0,20,4,3,4,429,0.435192458758837,554,1,1559.9,21,10,1,34,5,52
149627043,2024,0,Sydney Swans,2,-2,Loss,2,2,3,0,2,38,8,1,0,1,1,12,1,0,35,24,11,2,0,0,0,0,2,1,0,0,,0,,0,,7,94,67,24,43,9,7,4,1,23,18,5,32,82.4,4,4,0,11,5,14,7,0,5,0.357142857142857,10,1,0,3,1,15,22,0,3,2,12,2,10,4,1,0,4,62,5,0.693548387096774,1556.3,1.9375,2,2,4,2,0.5,1,0.25,0,0,1,0.25,15,19,14,5,27,4,0,4,0.148148148148148,1006,1,94,22,5,185.4,147.15,38.25,5,24,47,6,48.3,16,24,6,0,4,1,28,2,1,12,3,1,0.333333333333333,0,0,13,9,6,7,643,0.349275362318841,482,3,1642.1,27,17,6,26,4,58
149627043,2024,0,Sydney Swans,3,-5,Loss,4,4,2,7,1,171,36,5,2,4,7,13,3,1,46,26,20,1,1,1,0,0,0,0,3,0,0,2,0.666666666666667,1,0.333333333333333,13,95,60,30,30,14,6,9,3,29,21,8,43,100.7,11,5,6,15,5,13,4,2,9,0.692307692307692,8,2,1,4,3,16,17,1,2,1,8,1,7,3,3,0,2,52,1,0.576923076923077,1410.1,1.2093023255814,0,3,2,0,0,2,1,0,0,0,0,13,19,16,3,17,3,2,6,0.352941176470588,872,2,78,18,3,160.95,96.9,64.05,1,25,36,25,54.4,6,28,34,4,35,10,16,12,3,12,0,0,0,0,0,13,5,5,6,403,0.497067448680352,678,2,1530.1,15,12,7,14,2,49
149627043,2024,0,Sydney Swans,4,20,Win,4,4,2,3,0,152,32,1,0,2,3,11,3,2,40,24,16,3,1,0.333333333333333,0,0,2,0.666666666666667,5,1,0.2,3,0.6,1,0.2,10,88,58,24,34,11,5,3,5,30,18,12,28,-3.2,5,2,3,8,1,19,6,3,10,0.526315789473684,6,2,1,4,4,19,19,2,2,0,10,1,9,5,0,2,3,60,3,0.566666666666667,1595.2,2.14285714285714,2,5,3,0,0,2,0.666666666666667,2,0.666666666666667,1,0.333333333333333,15,25,16,9,20,5,2,3,0.15,887,2,74,25,2,165.45,117.9,47.55,3,26,26,34,64.8,9,23,47,4,31,9,17,10,3,16,1,1,1,1,1,17,5,6,3,477,0.443956043956044,606,1,1572.5,15,16,25,17,3,49
